Molecule Name,Total Molweight,Molweight,cLogP,cLogS,H-Acceptors,H-Donors,Total Surface Area,Relative PSA,Polar Surface Area,Druglikeness,Mutagenic,Tumorigenic,Reproductive Effective,Irritant,Rotatable Bonds,Ligand,Binding Affinity,Extracted_ZINC,Is_Correct_Alignment
ZINC35446463,327.834,327.834,2.5594,-4.258,3,1,262.13,0.16278,30.47,-0.46519,none,none,none,none,3,hur_model_ZINC35446463_uff_E=611.69,-7.2,ZINC35446463,True
ZINC67898125,358.504,358.504,0.9135,-2.54,5,1,292.02,0.15879,55.11,4.4636,none,none,none,none,10,hur_model_ZINC67898125_uff_E=910.98,-5.6,ZINC67898125,True
ZINC77266584,358.464,358.464,-1.3613,-0.696,7,1,283.36,0.23041,61.19,4.0549,none,none,none,none,3,hur_model_ZINC77266584_uff_E=476.87,-7.3,ZINC77266584,True
ZINC67898127,378.474,378.474,1.022,-2.068,6,1,303.48,0.2012,63.42,5.3334,none,none,none,none,9,hur_model_ZINC67898127_uff_E=946.97,-6.6,ZINC67898127,True
ZINC12482988,482.67,482.67,-0.4543,-1.597,8,2,391.6,0.18922,73.87,7.4831,none,none,none,none,7,hur_model_ZINC12482988_uff_E=645.78,-7.2,ZINC12482988,True
ZINC35446482,336.457,336.457,1.8498,-3.558,4,1,281.53,0.16417,33.71,0.58661,none,high,none,none,4,hur_model_ZINC35446482_uff_E=604.57,-7.4,ZINC35446482,True
ZINC67898129,393.485,393.485,1.6772,-2.567,6,2,311.07,0.20314,70.76,5.3466,none,none,none,none,9,hur_model_ZINC67898129_uff_E=946.67,-7.1,ZINC67898129,True
ZINC35446503,337.398,337.398,2.0648,-4.233,5,1,266.97,0.23475,48.93,-0.57833,none,none,none,none,3,hur_model_ZINC35446503_uff_E=745.76,-7.9,ZINC35446503,True
ZINC67898130,372.487,372.487,-0.2282,-2.225,6,1,291.52,0.19337,64.34,1.0773,none,none,none,none,8,hur_model_ZINC67898130_uff_E=968.57,-6.7,ZINC67898130,True
ZINC35446506,294.377,294.377,1.1384,-2.751,4,1,220.46,0.12986,43.41,2.8396,none,none,none,none,3,hur_model_ZINC35446506_uff_E=570.55,-7.5,ZINC35446506,True
ZINC67898133,383.515,383.515,1.8895,-2.873,5,1,300.66,0.23432,78.77,6.6439,none,none,none,none,9,hur_model_ZINC67898133_uff_E=1101.48,-6.7,ZINC67898133,True
ZINC67898135,434.538,434.538,1.7266,-3.205,7,2,346.19,0.21546,79.63,6.098,none,none,none,none,10,hur_model_ZINC67898135_uff_E=988.21,-7.4,ZINC67898135,True
ZINC35446533,369.44,369.44,1.3995,-3.232,6,1,301.23,0.24124,58.16,-0.41569,none,none,none,none,6,hur_model_ZINC35446533_uff_E=729.17,-7.2,ZINC35446533,True
ZINC77266593,286.378,286.378,1.1163,-1.285,5,0,215.25,0.16102,39.68,3.2682,none,none,none,none,3,hur_model_ZINC77266593_uff_E=841.07,-6.3,ZINC77266593,True
ZINC67898136,316.4,316.4,1.991,-2.282,5,0,255.76,0.19014,47.73,3.7679,none,none,none,none,8,hur_model_ZINC67898136_uff_E=889.01,-6.3,ZINC67898136,True
ZINC67898138,381.45,381.45,1.0353,-3.385,6,1,296.94,0.21156,70.33,1.1076,none,none,none,none,9,hur_model_ZINC67898138_uff_E=918.99,-6.0,ZINC67898138,True
ZINC67898158,394.493,394.493,1.0017,-3.403,6,1,309.5,0.18213,64.34,2.1632,none,high,none,none,9,hur_model_ZINC67898158_uff_E=1025.13,-6.6,ZINC67898158,True
ZINC00848031,411.496,411.496,3.4449,-4.499,6,0,316.25,0.21372,74.19,-3.8191,none,none,none,high,7,hur_model_ZINC00848031_uff_E=465.02,-7.3,ZINC00848031,True
ZINC67898163,288.346,288.346,1.1784,-1.682,5,0,228.24,0.21307,47.73,3.6073,none,none,none,none,6,hur_model_ZINC67898163_uff_E=865.28,-6.1,ZINC67898163,True
ZINC00848030,411.496,411.496,3.274,-4.535,6,0,316.78,0.21337,74.19,-1.5241,none,none,none,high,7,hur_model_ZINC00848030_uff_E=441.90,-7.7,ZINC00848030,True
ZINC67898166,397.45,397.45,0.6896,-3.089,7,2,303.29,0.25032,90.56,1.1581,none,none,high,none,9,hur_model_ZINC67898166_uff_E=923.26,-7.3,ZINC67898166,True
ZINC00848029,411.496,411.496,3.4449,-4.499,6,0,316.25,0.21372,74.19,-3.8191,none,none,none,high,7,hur_model_ZINC00848029_uff_E=504.21,-7.9,ZINC00848029,True
ZINC77266596,247.321,247.321,-1.8651,-0.251,5,1,201.27,0.24196,40.88,3.2805,none,none,none,none,2,hur_model_ZINC77266596_uff_E=351.48,-5.4,ZINC77266596,True
ZINC00848028,411.496,411.496,3.274,-4.535,6,0,316.78,0.21337,74.19,-1.5241,none,none,none,high,7,hur_model_ZINC00848028_uff_E=545.81,-7.1,ZINC00848028,True
ZINC77266599,317.412,317.412,-1.4734,-0.936,6,1,253.05,0.23197,50.11,-0.3028,none,none,none,none,3,hur_model_ZINC77266599_uff_E=451.12,-6.8,ZINC77266599,True
ZINC67898196,266.383,266.383,2.0751,-1.874,4,0,223.02,0.17321,38.5,3.8237,none,none,none,none,7,hur_model_ZINC67898196_uff_E=848.95,-5.5,ZINC67898196,True
ZINC67898198,335.446,335.446,1.5538,-2.105,6,1,266.49,0.23689,67.6,6.1808,none,none,none,none,6,hur_model_ZINC67898198_uff_E=869.87,-6.3,ZINC67898198,True
ZINC67898216,238.33,238.33,1.2625,-1.274,4,0,195.5,0.1976,38.5,3.6389,none,none,none,none,5,hur_model_ZINC67898216_uff_E=830.40,-5.4,ZINC67898216,True
ZINC67898221,305.397,305.397,0.776,-3.009,5,1,243.89,0.23342,65.01,0.27495,none,none,none,none,7,hur_model_ZINC67898221_uff_E=987.45,-6.3,ZINC67898221,True
ZINC67898228,294.393,294.393,1.3877,-2.321,5,1,236.18,0.23939,56.52,-1.2312,none,none,none,none,6,hur_model_ZINC67898228_uff_E=888.14,-6.3,ZINC67898228,True
ZINC67898232,287.362,287.362,1.4292,-1.592,5,0,230.76,0.21494,51.39,3.7679,none,none,none,none,6,hur_model_ZINC67898232_uff_E=874.77,-6.1,ZINC67898232,True
ZINC77266622,287.386,287.386,-1.1407,-1.067,5,1,229.29,0.21239,40.88,3.9141,none,none,none,none,4,hur_model_ZINC77266622_uff_E=1617.20,-6.5,ZINC77266622,True
ZINC67898233,356.425,356.425,0.9079,-1.823,7,1,274.23,0.27021,80.49,6.1706,none,none,none,none,5,hur_model_ZINC67898233_uff_E=914.75,-6.8,ZINC67898233,True
ZINC67898236,352.413,352.413,0.4735,-2.695,6,1,271.94,0.23457,73.99,1.1076,none,none,none,none,7,hur_model_ZINC67898236_uff_E=887.77,-6.7,ZINC67898236,True
ZINC77266641,264.323,264.323,-0.8174,-1.336,4,1,208.86,0.18065,27.99,1.9405,none,none,none,none,2,hur_model_ZINC77266641_uff_E=363.41,-6.0,ZINC77266641,True
ZINC17889531,327.339,327.339,0.9195,-3.915,6,2,234.37,0.3966,131.67,0.082227,none,none,none,none,4,hur_model_ZINC17889531_uff_E=373.21,-6.9,ZINC17889531,True
ZINC67898253,259.308,259.308,0.6166,-0.992,5,0,203.24,0.24405,51.39,3.6073,none,none,none,none,4,hur_model_ZINC67898253_uff_E=839.52,-6.0,ZINC67898253,True
ZINC67898280,315.372,315.372,0.7418,-2.039,6,1,243.92,0.27677,69.41,-1.3599,none,none,none,none,5,hur_model_ZINC67898280_uff_E=908.07,-6.9,ZINC67898280,True
ZINC67898288,302.373,302.373,1.9934,-2.399,5,1,238.35,0.21703,58.73,3.7926,none,none,none,none,6,hur_model_ZINC67898288_uff_E=872.86,-6.2,ZINC67898288,True
ZINC67898290,371.436,371.436,1.4721,-2.63,7,2,281.82,0.27049,87.83,6.1841,none,none,none,none,5,hur_model_ZINC67898290_uff_E=935.03,-7.2,ZINC67898290,True
ZINC77266656,341.409,341.409,-0.2143,-1.888,5,1,243.87,0.097142,40.93,2.5365,none,none,none,none,4,hur_model_ZINC77266656_uff_E=431.90,-7.0,ZINC77266656,True
ZINC67898292,367.424,367.424,1.0377,-3.502,6,2,279.53,0.23582,81.33,1.1581,none,none,none,none,7,hur_model_ZINC67898292_uff_E=907.32,-7.0,ZINC67898292,True
ZINC67898308,380.466,380.466,1.0041,-3.52,6,2,292.09,0.2036,75.34,2.2026,none,high,none,none,7,hur_model_ZINC67898308_uff_E=930.52,-7.0,ZINC67898308,True
ZINC67898333,330.383,330.383,1.306,-2.846,6,2,251.51,0.27689,76.75,-1.3187,none,none,none,none,5,hur_model_ZINC67898333_uff_E=887.24,-7.5,ZINC67898333,True
ZINC77266684,304.388,304.388,-0.093,-2.152,4,1,236.88,0.15928,27.99,2.5741,none,none,none,none,4,hur_model_ZINC77266684_uff_E=1642.72,-6.9,ZINC77266684,True
ZINC67898338,381.45,381.45,1.3134,-3.816,6,1,295.44,0.21263,70.33,1.1076,none,none,none,none,8,hur_model_ZINC67898338_uff_E=912.26,-6.6,ZINC67898338,True
ZINC67898347,288.346,288.346,1.4565,-2.113,5,0,226.74,0.21447,47.73,3.6808,none,none,none,none,5,hur_model_ZINC67898347_uff_E=863.58,-6.2,ZINC67898347,True
ZINC00075126,293.369,293.369,2.2259,-2.004,4,0,227.33,0.16606,39.82,4.3913,none,none,none,none,2,hur_model_ZINC00075126_uff_E=648.15,-7.6,ZINC00075126,True
ZINC67898367,378.471,378.471,-0.2865,-0.753,8,1,291.31,0.26322,80.07,5.5921,none,none,none,none,6,hur_model_ZINC67898367_uff_E=1003.74,-6.8,ZINC67898367,True
ZINC67898370,344.433,344.433,-1.5359,-1.607,6,2,284.52,0.26054,60.96,0.70753,none,none,none,none,7,hur_model_ZINC67898370_uff_E=916.44,-6.0,ZINC67898370,True
ZINC77266711,355.436,355.436,0.1296,-2.232,5,1,256.13,0.092492,40.93,2.4605,none,none,none,none,4,hur_model_ZINC77266711_uff_E=437.94,-8.1,ZINC77266711,True
ZINC67898371,428.43,428.43,-0.4369,-2.63,7,2,323.98,0.25968,70.19,-7.2925,none,none,none,none,9,hur_model_ZINC67898371_uff_E=950.73,-6.7,ZINC67898371,True
ZINC67898374,395.481,395.481,-1.2199,-2.313,7,2,317.88,0.26771,73.85,0.70753,none,none,none,none,7,hur_model_ZINC67898374_uff_E=965.02,-7.2,ZINC67898374,True
ZINC67898379,351.489,351.489,-2.4283,-1.91,6,2,288.84,0.24377,65.54,-5.6145,none,none,none,none,7,hur_model_ZINC67898379_uff_E=913.28,-6.5,ZINC67898379,True
ZINC67898381,337.462,337.462,-2.623,-1.858,6,2,275.08,0.25596,65.54,-5.8788,none,none,none,none,6,hur_model_ZINC67898381_uff_E=901.70,-6.5,ZINC67898381,True
ZINC77266715,355.436,355.436,0.1836,-2.256,5,1,256.13,0.092492,40.93,2.4605,none,none,none,none,4,hur_model_ZINC77266715_uff_E=454.91,-7.6,ZINC77266715,True
ZINC67898383,362.424,362.424,-1.4351,-1.921,6,2,290.87,0.25486,60.96,-0.63247,none,none,none,none,7,hur_model_ZINC67898383_uff_E=952.60,-6.5,ZINC67898383,True
ZINC67898385,362.424,362.424,-1.4351,-1.921,6,2,290.87,0.25486,60.96,-0.63247,none,none,none,none,7,hur_model_ZINC67898385_uff_E=958.40,-6.4,ZINC67898385,True
ZINC67898387,281.355,281.355,-0.5778,0.078,6,0,220.32,0.23684,50.97,4.8809,none,none,none,none,5,hur_model_ZINC67898387_uff_E=919.70,-5.6,ZINC67898387,True
ZINC67898389,334.395,334.395,-2.3472,-1.289,7,2,274.21,0.3218,74.1,0.64455,none,none,none,none,7,hur_model_ZINC67898389_uff_E=1065.81,-5.7,ZINC67898389,True
ZINC77266724,346.449,346.449,-0.5965,-1.725,6,1,276.55,0.20875,46.45,-0.22331,none,none,none,none,4,hur_model_ZINC77266724_uff_E=499.45,-6.9,ZINC77266724,True
ZINC67898391,364.42,364.42,-2.8905,-1.197,8,3,294.32,0.34432,94.33,1.5779,none,none,none,none,8,hur_model_ZINC67898391_uff_E=1085.55,-5.2,ZINC67898391,True
ZINC67898394,311.424,311.424,-3.0997,-1.014,6,2,258.06,0.27284,65.54,-0.70639,none,none,none,none,7,hur_model_ZINC67898394_uff_E=893.49,-5.8,ZINC67898394,True
ZINC67898395,325.451,325.451,-2.6453,-1.284,6,2,271.82,0.25903,65.54,-0.57828,none,none,none,none,8,hur_model_ZINC67898395_uff_E=900.37,-6.0,ZINC67898395,True
ZINC67898397,374.459,374.459,-1.6059,-1.625,7,2,306.78,0.27424,70.19,0.81333,none,none,none,none,8,hur_model_ZINC67898397_uff_E=975.18,-6.3,ZINC67898397,True
ZINC77266728,353.445,353.445,-0.3851,-1.592,6,1,259.78,0.12969,50.16,3.8332,none,none,none,none,5,hur_model_ZINC77266728_uff_E=453.19,-6.7,ZINC77266728,True
ZINC67898400,374.459,374.459,-1.6059,-1.625,7,2,306.78,0.27424,70.19,0.81333,none,none,none,none,8,hur_model_ZINC67898400_uff_E=937.58,-6.3,ZINC67898400,True
ZINC67898402,388.442,388.442,-1.4245,-2.318,8,2,304.78,0.30885,79.42,0.70593,none,none,none,none,7,hur_model_ZINC67898402_uff_E=1112.10,-6.6,ZINC67898402,True
ZINC67898404,348.421,348.421,-1.9493,-1.657,7,2,286.47,0.30803,74.1,-0.28405,none,none,none,none,7,hur_model_ZINC67898404_uff_E=1071.75,-6.5,ZINC67898404,True
ZINC77266747,209.292,209.292,0.6451,-0.733,4,0,155.23,0.15261,26.79,3.0649,none,none,none,none,1,hur_model_ZINC77266747_uff_E=787.01,-5.1,ZINC77266747,True
ZINC67898405,352.477,352.477,-4.5626,-0.471,7,3,301.64,0.30407,65.4,0.29733,none,none,none,none,6,hur_model_ZINC67898405_uff_E=984.57,-5.8,ZINC67898405,True
ZINC12483634,351.421,351.421,-0.6832,-2.486,7,2,252.97,0.25454,77.0,2.4527,none,none,none,none,6,hur_model_ZINC12483634_uff_E=632.44,-6.2,ZINC12483634,True
ZINC67898406,388.442,388.442,-1.4245,-2.318,8,2,304.78,0.30885,79.42,0.70593,none,none,none,none,7,hur_model_ZINC67898406_uff_E=1109.42,-7.4,ZINC67898406,True
ZINC00129544,296.309,296.309,-0.9631,-2.707,7,1,212.6,0.25216,83.48,-1.3879,none,none,none,none,2,hur_model_ZINC00129544_uff_E=597.12,-7.2,ZINC00129544,True
ZINC67898408,297.397,297.397,-3.318,-0.854,6,2,247.06,0.28499,65.54,-0.77076,none,none,none,none,7,hur_model_ZINC67898408_uff_E=877.18,-5.5,ZINC67898408,True
ZINC77266755,240.326,240.326,-1.9446,-0.384,5,1,193.03,0.24727,37.22,-0.66853,none,none,none,none,1,hur_model_ZINC77266755_uff_E=390.33,-5.4,ZINC77266755,True
ZINC67898409,345.421,345.421,-2.5368,-0.812,7,2,283.28,0.30041,73.85,0.70753,none,none,none,none,7,hur_model_ZINC67898409_uff_E=914.44,-5.5,ZINC67898409,True
ZINC67898411,345.421,345.421,-2.5368,-0.812,7,2,283.28,0.30041,73.85,0.70753,none,none,none,none,7,hur_model_ZINC67898411_uff_E=915.85,-6.7,ZINC67898411,True
ZINC67898412,360.432,360.432,-1.8816,-1.311,7,3,290.87,0.29989,81.19,0.7465,none,none,none,none,7,hur_model_ZINC67898412_uff_E=929.70,-6.4,ZINC67898412,True
ZINC67898414,337.418,337.418,-0.4526,-0.969,7,1,261.0,0.26854,68.99,1.7844,none,none,none,none,6,hur_model_ZINC67898414_uff_E=966.27,-6.1,ZINC67898414,True
ZINC77266771,247.321,247.321,-1.7332,-0.251,5,1,176.26,0.1344,40.93,3.7217,none,none,none,none,2,hur_model_ZINC77266771_uff_E=342.41,-5.0,ZINC77266771,True
ZINC67898416,350.462,350.462,-1.6693,-1.617,6,2,280.46,0.33691,89.2,2.2985,none,none,none,none,7,hur_model_ZINC67898416_uff_E=1078.37,-5.9,ZINC67898416,True
ZINC12483763,351.445,351.445,-0.8451,-1.494,7,3,270.15,0.25752,75.22,2.4708,none,high,none,none,8,hur_model_ZINC12483763_uff_E=441.30,-5.9,ZINC12483763,True
ZINC67898418,401.485,401.485,-1.8322,-1.949,8,3,325.99,0.30256,90.06,1.7266,none,none,none,none,8,hur_model_ZINC67898418_uff_E=978.06,-6.2,ZINC67898418,True
ZINC67898420,384.454,384.454,-1.0303,-2.79,7,2,308.81,0.28574,74.1,0.78875,none,none,none,none,7,hur_model_ZINC67898420_uff_E=1142.40,-7.0,ZINC67898420,True
ZINC77266787,281.379,281.379,-1.7785,-0.168,6,1,223.34,0.24322,48.3,3.7823,none,none,none,none,1,hur_model_ZINC77266787_uff_E=389.79,-6.5,ZINC77266787,True
ZINC67898422,333.391,333.391,-1.3765,0.294,8,2,258.81,0.32862,88.44,3.7853,none,none,none,none,7,hur_model_ZINC67898422_uff_E=1077.64,-5.8,ZINC67898422,True
ZINC67898424,309.408,309.408,-3.4543,-1.1,6,2,247.56,0.28442,65.54,-0.067844,none,none,none,none,7,hur_model_ZINC67898424_uff_E=2157.65,-5.7,ZINC67898424,True
ZINC67898426,377.507,377.507,-1.2322,-1.642,7,2,309.11,0.26114,72.04,3.065,none,none,none,none,6,hur_model_ZINC67898426_uff_E=962.01,-6.9,ZINC67898426,True
ZINC77266807,209.292,209.292,0.4978,-0.515,4,0,155.23,0.15261,26.79,4.8021,none,none,none,none,2,hur_model_ZINC77266807_uff_E=1559.28,-3.9,ZINC77266807,True
ZINC67898439,470.595,470.595,0.3847,-3.66,7,2,377.94,0.2081,67.86,3.9055,none,none,none,none,8,hur_model_ZINC67898439_uff_E=1072.49,-7.6,ZINC67898439,True
ZINC67898442,444.557,444.557,-0.095701,-3.727,7,2,366.29,0.22179,78.76,-0.37452,none,none,none,none,8,hur_model_ZINC67898442_uff_E=1187.05,-7.0,ZINC67898442,True
ZINC67898444,458.584,458.584,0.1081,-3.479,7,3,368.75,0.22148,70.76,4.307,none,none,none,none,8,hur_model_ZINC67898444_uff_E=1280.33,-7.4,ZINC67898444,True
ZINC77266811,198.289,198.289,-1.5707,-0.377,4,1,166.01,0.22728,27.99,2.8668,none,none,none,none,1,hur_model_ZINC77266811_uff_E=326.70,-5.6,ZINC77266811,True
ZINC67898446,449.573,449.573,-0.0013012,-2.972,7,2,366.84,0.21175,64.2,3.9856,none,none,none,none,9,hur_model_ZINC67898446_uff_E=1029.39,-7.8,ZINC67898446,True
ZINC67898448,463.556,463.556,0.1801,-3.665,8,2,364.84,0.24032,73.43,3.8943,none,none,none,none,8,hur_model_ZINC67898448_uff_E=1225.59,-7.5,ZINC67898448,True
ZINC67898450,423.535,423.535,-0.3447,-3.004,7,2,346.53,0.23603,68.11,2.7859,none,none,none,none,8,hur_model_ZINC67898450_uff_E=1181.29,-6.7,ZINC67898450,True
ZINC67898452,420.535,420.535,-0.9322,-2.159,7,2,343.34,0.22907,67.86,3.9055,none,none,none,none,8,hur_model_ZINC67898452_uff_E=1029.06,-6.8,ZINC67898452,True
ZINC77266845,261.348,261.348,-1.3353,-0.619,5,1,188.52,0.12566,40.93,3.6553,none,none,none,none,2,hur_model_ZINC77266845_uff_E=369.38,-6.3,ZINC77266845,True
ZINC67898453,420.535,420.535,-0.9322,-2.159,7,2,343.34,0.22907,67.86,3.9055,none,none,none,none,8,hur_model_ZINC67898453_uff_E=1065.44,-6.4,ZINC67898453,True
ZINC67898455,414.548,414.548,-2.1824,-2.316,7,2,331.38,0.22319,68.78,-0.20418,none,none,none,none,7,hur_model_ZINC67898455_uff_E=1023.10,-7.1,ZINC67898455,True
ZINC77266849,344.477,344.477,0.5675,-2.614,5,1,280.31,0.17028,37.22,-2.1478,none,none,none,none,4,hur_model_ZINC77266849_uff_E=406.62,-7.1,ZINC77266849,True
ZINC67898460,476.599,476.599,-0.2276,-3.296,8,3,386.05,0.23878,84.07,4.7912,none,none,none,none,9,hur_model_ZINC67898460_uff_E=1069.09,-7.6,ZINC67898460,True
ZINC67898461,442.602,442.602,-1.6758,-2.858,7,3,353.99,0.21769,79.78,-0.90651,none,none,none,none,8,hur_model_ZINC67898461_uff_E=1042.21,-7.5,ZINC67898461,True
ZINC77266870,277.41,277.41,2.2008,-2.307,4,0,210.77,0.1124,26.79,-1.1966,none,none,none,none,2,hur_model_ZINC77266870_uff_E=825.50,-6.5,ZINC77266870,True
ZINC77266879,308.444,308.444,-0.3889,-1.958,5,1,248.57,0.19202,37.22,-5.8417,none,none,none,none,2,hur_model_ZINC77266879_uff_E=428.07,-6.8,ZINC77266879,True
ZINC67898526,264.735,264.735,-0.4752,-1.943,4,3,187.54,0.18903,51.19,-0.73944,none,none,none,none,2,hur_model_ZINC67898526_uff_E=410.57,-6.8,ZINC67898526,True
ZINC77266899,349.497,349.497,-0.2228,-1.742,6,1,278.88,0.19478,48.3,-1.2309,none,none,none,none,2,hur_model_ZINC77266899_uff_E=430.35,-7.4,ZINC77266899,True
ZINC05013173,327.339,327.339,0.9195,-3.915,6,2,234.37,0.3966,131.67,0.082227,high,none,none,low,4,hur_model_ZINC05013173_uff_E=249.71,-5.5,ZINC05013173,True
ZINC67898527,361.895,361.895,0.1469,-1.768,5,2,287.99,0.1948,45.59,1.4636,none,none,none,none,3,hur_model_ZINC67898527_uff_E=515.12,-7.0,ZINC67898527,True
ZINC67898529,345.873,345.873,3.3112,-3.155,4,1,265.15,0.14524,41.15,-3.739,none,none,none,none,3,hur_model_ZINC67898529_uff_E=484.09,-7.4,ZINC67898529,True
ZINC77266921,372.487,372.487,0.6163,-2.778,6,1,292.07,0.19766,46.45,-9.2671,none,none,none,none,3,hur_model_ZINC77266921_uff_E=463.23,-7.6,ZINC77266921,True
ZINC67898530,371.842,371.842,3.2744,-3.218,4,1,277.22,0.13891,41.15,0.35934,none,none,none,none,4,hur_model_ZINC67898530_uff_E=491.45,-7.0,ZINC67898530,True
ZINC77266933,253.345,253.345,0.5526,-0.654,5,0,192.75,0.17479,36.02,3.2053,none,none,none,none,4,hur_model_ZINC77266933_uff_E=880.42,-5.9,ZINC77266933,True
ZINC67898532,383.878,383.878,3.1036,-2.922,5,1,293.13,0.16549,50.38,1.7488,none,none,none,none,5,hur_model_ZINC67898532_uff_E=511.46,-7.6,ZINC67898532,True
ZINC67898534,353.852,353.852,3.1736,-2.904,4,1,270.87,0.14217,41.15,1.6993,none,none,none,none,4,hur_model_ZINC67898534_uff_E=486.33,-7.3,ZINC67898534,True
ZINC77266940,214.288,214.288,-2.4288,0.38,5,1,178.77,0.26699,37.22,3.3008,none,none,none,none,3,hur_model_ZINC77266940_uff_E=347.40,-4.5,ZINC77266940,True
ZINC77266947,284.378,284.378,-2.0371,-0.305,6,1,230.55,0.2504,46.45,-0.071667,none,none,none,none,4,hur_model_ZINC77266947_uff_E=454.87,-5.6,ZINC77266947,True
ZINC67898535,388.898,388.898,2.3133,-2.05,6,1,291.7,0.18889,61.46,4.2641,none,none,none,none,3,hur_model_ZINC67898535_uff_E=526.14,-8.2,ZINC67898535,True
ZINC67898537,354.84,354.84,2.2267,-2.133,5,1,269.63,0.18351,54.04,1.6993,none,none,none,none,4,hur_model_ZINC67898537_uff_E=478.55,-7.1,ZINC67898537,True
ZINC77266962,325.431,325.431,-1.871,-0.089,7,1,260.86,0.24657,57.53,4.0835,none,none,none,none,4,hur_model_ZINC77266962_uff_E=459.42,-6.3,ZINC77266962,True
ZINC67898538,305.808,305.808,2.5211,-2.259,4,1,234.37,0.16431,41.15,2.0006,none,none,none,none,3,hur_model_ZINC67898538_uff_E=463.59,-6.8,ZINC67898538,True
ZINC77266981,254.353,254.353,-1.7044,-0.436,5,1,206.79,0.23081,37.22,3.9296,none,none,none,none,5,hur_model_ZINC77266981_uff_E=1620.26,-5.3,ZINC77266981,True
ZINC67898540,277.754,277.754,1.7555,-1.581,4,1,209.61,0.18372,41.15,3.3011,none,none,none,none,2,hur_model_ZINC67898540_uff_E=426.36,-6.8,ZINC67898540,True
ZINC67898542,347.845,347.845,2.1472,-2.266,5,1,261.39,0.18558,50.38,-0.17552,none,none,none,none,3,hur_model_ZINC67898542_uff_E=528.09,-7.2,ZINC67898542,True
ZINC67898543,396.853,396.853,0.5827,-2.917,6,1,296.15,0.22229,81.28,1.9075,none,none,none,none,5,hur_model_ZINC67898543_uff_E=502.78,-7.6,ZINC67898543,True
ZINC67898544,354.84,354.84,2.1727,-2.109,5,1,269.63,0.18351,54.04,1.6993,none,none,none,none,4,hur_model_ZINC67898544_uff_E=484.87,-6.4,ZINC67898544,True
ZINC67898547,317.819,317.819,2.4799,-2.397,4,1,237.63,0.16206,41.15,3.1908,none,none,none,none,4,hur_model_ZINC67898547_uff_E=1704.92,-6.7,ZINC67898547,True
ZINC67898548,396.921,396.921,3.07,-2.94,5,1,305.69,0.13759,44.39,2.5003,none,high,none,none,5,hur_model_ZINC67898548_uff_E=537.53,-7.0,ZINC67898548,True
ZINC67898550,345.833,345.833,-2.5678,-1.743,6,4,237.26,0.17504,72.33,1.2398,none,none,none,none,4,hur_model_ZINC67898550_uff_E=694.25,-7.0,ZINC67898550,True
ZINC77267002,544.717,544.717,1.8872,-3.369,8,3,436.23,0.19765,82.11,1.0285,none,none,none,none,4,hur_model_ZINC77267002_uff_E=831.98,-7.8,ZINC77267002,True
ZINC67898551,333.862,333.862,3.4003,-2.488,4,1,258.3,0.14909,41.15,-1.251,none,none,none,none,4,hur_model_ZINC67898551_uff_E=495.18,-6.8,ZINC67898551,True
ZINC67898553,344.825,344.825,-0.7545,-1.003,6,3,248.23,0.2115,71.08,1.4457,none,none,none,none,4,hur_model_ZINC67898553_uff_E=674.44,-6.9,ZINC67898553,True
ZINC67898555,410.904,410.904,2.8773,-3.246,6,2,312.34,0.20174,70.25,2.5476,none,none,none,none,5,hur_model_ZINC67898555_uff_E=545.18,-8.1,ZINC67898555,True
ZINC67898556,358.852,358.852,-0.6217,-0.666,6,2,260.12,0.17446,60.22,2.5786,none,none,none,none,4,hur_model_ZINC67898556_uff_E=673.43,-7.2,ZINC67898556,True
ZINC67898557,361.856,361.856,2.1584,-2.565,6,1,264.33,0.30572,95.17,-2.5485,none,none,none,none,4,hur_model_ZINC67898557_uff_E=703.27,-6.5,ZINC67898557,True
ZINC77267007,506.669,506.669,2.0061,-2.073,8,1,393.06,0.16649,82.59,0.33659,none,none,none,none,4,hur_model_ZINC77267007_uff_E=571.08,-7.6,ZINC77267007,True
ZINC67898558,347.869,347.869,1.7426,-2.13,5,2,259.13,0.17848,57.76,1.4662,none,none,none,none,3,hur_model_ZINC67898558_uff_E=497.44,-7.1,ZINC67898558,True
ZINC67898560,407.904,407.904,2.7955,-2.062,6,1,305.69,0.18434,58.97,2.8274,none,none,none,none,4,hur_model_ZINC67898560_uff_E=755.47,-8.2,ZINC67898560,True
ZINC77267010,558.74,558.74,3.5644,-5.085,7,2,451.4,0.15248,84.48,0.9493,none,none,none,high,14,hur_model_ZINC77267010_uff_E=405.15,-7.7,ZINC77267010,True
ZINC67898561,371.842,371.842,3.2744,-3.218,4,1,277.22,0.13891,41.15,0.35934,none,none,none,none,4,hur_model_ZINC67898561_uff_E=510.12,-7.8,ZINC67898561,True
ZINC67898563,404.9,404.9,3.4896,-3.61,5,1,304.23,0.16264,54.04,1.6993,none,none,none,none,4,hur_model_ZINC67898563_uff_E=541.60,-7.7,ZINC67898563,True
