Ligand,Binding Affinity
hur_model_ZINC15675622_uff_E=934.72,-8.6
hur_model_ZINC22920899_uff_E=1061.61,-8.6
hur_model_ZINC22752952_uff_E=473.14,-8.6
hur_model_ZINC22752904_uff_E=453.23,-8.6
hur_model_ZINC22752904_uff_E=453.23,-8.6
hur_model_ZINC22752898_uff_E=403.52,-8.6
hur_model_ZINC20504090_uff_E=823.70,-8.6
hur_model_ZINC35442280_uff_E=617.40,-8.6
hur_model_ZINC22752849_uff_E=504.34,-8.6
hur_model_ZINC22752839_uff_E=604.39,-8.6
hur_model_ZINC12602922_uff_E=606.17,-8.6
hur_model_ZINC22752834_uff_E=532.58,-8.6
hur_model_ZINC20504067_uff_E=630.33,-8.6
hur_model_ZINC20504067_uff_E=630.33,-8.6
hur_model_ZINC15675760_uff_E=709.30,-8.6
hur_model_ZINC20504047_uff_E=817.06,-8.6
hur_model_ZINC15676359_uff_E=991.57,-8.6
hur_model_ZINC15676359_uff_E=991.57,-8.6
hur_model_ZINC12603088_uff_E=666.63,-8.6
hur_model_ZINC15675542_uff_E=943.38,-8.6
hur_model_ZINC15675588_uff_E=733.75,-8.6
hur_model_ZINC35442235_uff_E=716.58,-8.6
hur_model_ZINC20504050_uff_E=629.84,-8.6
hur_model_ZINC20504056_uff_E=587.70,-8.6
hur_model_ZINC15707240_uff_E=1116.18,-8.6
hur_model_ZINC31153552_uff_E=718.09,-8.6
hur_model_ZINC15707288_uff_E=949.83,-8.6
hur_model_ZINC15675540_uff_E=718.52,-8.6
hur_model_ZINC15675542_uff_E=941.87,-8.6
hur_model_ZINC15675579_uff_E=724.85,-8.6
hur_model_ZINC15707240_uff_E=1101.66,-8.6
hur_model_ZINC15707251_uff_E=700.40,-8.6
hur_model_ZINC39960772_uff_E=715.06,-8.6
hur_model_ZINC20504535_uff_E=838.31,-8.6
hur_model_ZINC12530198_uff_E=836.72,-8.6
hur_model_ZINC22752834_uff_E=535.65,-8.6
hur_model_ZINC22752879_uff_E=554.31,-8.6
hur_model_ZINC72320709_uff_E=742.71,-8.6
hur_model_ZINC72320843_uff_E=507.91,-8.6
hur_model_ZINC35424182_uff_E=825.32,-8.6
hur_model_ZINC13137083_uff_E=403.16,-8.6
hur_model_ZINC67870820_uff_E=877.28,-8.6
hur_model_ZINC67870825_uff_E=1231.17,-8.6
hur_model_ZINC67870828_uff_E=1056.63,-8.6
hur_model_ZINC67870835_uff_E=779.67,-8.6
hur_model_ZINC39311681_uff_E=826.15,-8.6
hur_model_ZINC39311681_uff_E=826.15,-8.6
hur_model_ZINC04179475_uff_E=375.08,-8.6
hur_model_ZINC67870927_uff_E=788.90,-8.6
hur_model_ZINC67870929_uff_E=1087.30,-8.6
hur_model_ZINC35425334_uff_E=706.47,-8.6
hur_model_ZINC35425508_uff_E=818.53,-8.6
hur_model_ZINC72322006_uff_E=862.21,-8.6
hur_model_ZINC72322025_uff_E=763.24,-8.6
hur_model_ZINC67897314_uff_E=479.97,-8.6
hur_model_ZINC77267059_uff_E=664.69,-8.6
hur_model_ZINC77267080_uff_E=610.44,-8.6
hur_model_ZINC77267086_uff_E=750.36,-8.6
hur_model_ZINC77267086_uff_E=750.36,-8.6
hur_model_ZINC77267086_uff_E=750.36,-8.6
hur_model_ZINC77267101_uff_E=616.19,-8.6
hur_model_ZINC67898692_uff_E=760.14,-8.6
hur_model_ZINC77267343_uff_E=627.55,-8.6
hur_model_ZINC09186673_uff_E=360.74,-8.6
hur_model_ZINC04236487_uff_E=884.58,-8.6
hur_model_ZINC77267551_uff_E=1044.32,-8.6
hur_model_ZINC20462759_uff_E=1014.43,-8.6
hur_model_ZINC15675498_uff_E=716.95,-8.6
hur_model_ZINC15675504_uff_E=738.62,-8.6
hur_model_ZINC15675510_uff_E=724.23,-8.6
hur_model_ZINC15675540_uff_E=728.74,-8.6
hur_model_ZINC15675544_uff_E=733.67,-8.6
hur_model_ZINC15675548_uff_E=727.31,-8.6
hur_model_ZINC15675548_uff_E=727.31,-8.6
hur_model_ZINC15675612_uff_E=779.65,-8.6
hur_model_ZINC15675616_uff_E=726.04,-8.6
hur_model_ZINC15675622_uff_E=943.45,-8.6
hur_model_ZINC15675624_uff_E=738.86,-8.6
hur_model_ZINC15675624_uff_E=738.86,-8.6
hur_model_ZINC19360185_uff_E=511.32,-8.6
hur_model_ZINC19360185_uff_E=521.80,-8.6
hur_model_ZINC19360185_uff_E=521.80,-8.6
hur_model_ZINC15675652_uff_E=762.54,-8.6
hur_model_ZINC15675688_uff_E=744.49,-8.6
hur_model_ZINC15675708_uff_E=753.26,-8.6
hur_model_ZINC15675760_uff_E=715.91,-8.6
hur_model_ZINC15675764_uff_E=772.67,-8.6
hur_model_ZINC15675750_uff_E=717.51,-8.6
hur_model_ZINC15675774_uff_E=819.80,-8.6
hur_model_ZINC15675820_uff_E=830.33,-8.6
hur_model_ZINC20464134_uff_E=1045.45,-8.6
hur_model_ZINC15675860_uff_E=797.24,-8.6
hur_model_ZINC15675862_uff_E=741.58,-8.6
hur_model_ZINC15675864_uff_E=787.55,-8.6
hur_model_ZINC15675884_uff_E=770.82,-8.6
hur_model_ZINC67878788_uff_E=684.42,-8.6
hur_model_ZINC67878808_uff_E=736.30,-8.6
hur_model_ZINC15675924_uff_E=760.36,-8.6
hur_model_ZINC20464237_uff_E=701.04,-8.6
hur_model_ZINC49154966_uff_E=889.71,-8.6
hur_model_ZINC49154966_uff_E=889.71,-8.6
hur_model_ZINC35442280_uff_E=608.41,-8.6
hur_model_ZINC15675941_uff_E=844.87,-8.6
hur_model_ZINC15675944_uff_E=855.44,-8.6
hur_model_ZINC49155046_uff_E=764.49,-8.6
hur_model_ZINC49155046_uff_E=764.49,-8.6
hur_model_ZINC67879027_uff_E=745.90,-8.6
hur_model_ZINC67879049_uff_E=739.69,-8.6
hur_model_ZINC49155124_uff_E=906.51,-8.6
hur_model_ZINC49155124_uff_E=872.51,-8.6
hur_model_ZINC22922740_uff_E=823.61,-8.6
hur_model_ZINC20464442_uff_E=1108.47,-8.6
hur_model_ZINC15676047_uff_E=720.24,-8.6
hur_model_ZINC15676047_uff_E=720.24,-8.6
hur_model_ZINC15676047_uff_E=720.24,-8.6
hur_model_ZINC15676047_uff_E=720.24,-8.6
hur_model_ZINC15676047_uff_E=720.24,-8.6
hur_model_ZINC15676047_uff_E=720.24,-8.6
hur_model_ZINC20464488_uff_E=729.28,-8.6
hur_model_ZINC67879216_uff_E=687.53,-8.6
hur_model_ZINC67879258_uff_E=817.47,-8.6
hur_model_ZINC15676288_uff_E=715.02,-8.6
hur_model_ZINC15676288_uff_E=715.02,-8.6
hur_model_ZINC15676288_uff_E=715.02,-8.6
hur_model_ZINC15676288_uff_E=715.02,-8.6
hur_model_ZINC15676357_uff_E=634.22,-8.6
hur_model_ZINC15676357_uff_E=649.18,-8.6
hur_model_ZINC08857096_uff_E=630.58,-8.6
hur_model_ZINC67879604_uff_E=721.80,-8.6
hur_model_ZINC67879604_uff_E=721.80,-8.6
hur_model_ZINC67879604_uff_E=721.80,-8.6
hur_model_ZINC67879604_uff_E=721.80,-8.6
hur_model_ZINC67879604_uff_E=721.80,-8.6
hur_model_ZINC15675554_uff_E=784.27,-8.6
hur_model_ZINC15707173_uff_E=797.48,-8.6
hur_model_ZINC15707175_uff_E=741.75,-8.6
hur_model_ZINC15707178_uff_E=798.04,-8.6
hur_model_ZINC15707273_uff_E=879.29,-8.6
hur_model_ZINC15707276_uff_E=745.77,-8.6
hur_model_ZINC15707288_uff_E=950.57,-8.6
hur_model_ZINC15707291_uff_E=1085.78,-8.6
hur_model_ZINC15707222_uff_E=883.96,-8.6
hur_model_ZINC15707222_uff_E=883.96,-8.6
hur_model_ZINC15707307_uff_E=742.93,-8.6
hur_model_ZINC15707307_uff_E=742.93,-8.6
hur_model_ZINC15707352_uff_E=995.27,-8.6
hur_model_ZINC15707349_uff_E=953.68,-8.6
hur_model_ZINC30883332_uff_E=574.72,-8.6
hur_model_ZINC04236490_uff_E=895.45,-8.6
hur_model_ZINC59676920_uff_E=1089.30,-8.6
hur_model_ZINC59676937_uff_E=1215.67,-8.6
hur_model_ZINC20503197_uff_E=701.24,-8.6
hur_model_ZINC20503197_uff_E=701.24,-8.6
hur_model_ZINC06576219_uff_E=322.63,-8.6
hur_model_ZINC49170584_uff_E=846.08,-8.6
hur_model_ZINC20503522_uff_E=533.10,-8.6
hur_model_ZINC20503693_uff_E=764.96,-8.6
hur_model_ZINC15672361_uff_E=766.40,-8.6
hur_model_ZINC09186673_uff_E=457.76,-8.6
hur_model_ZINC35424743_uff_E=690.50,-8.5
hur_model_ZINC35424724_uff_E=667.11,-8.5
hur_model_ZINC35424652_uff_E=675.53,-8.5
hur_model_ZINC77262377_uff_E=632.15,-8.5
hur_model_ZINC67889502_uff_E=838.45,-8.5
hur_model_ZINC72320753_uff_E=1006.69,-8.5
hur_model_ZINC77262017_uff_E=812.21,-8.5
hur_model_ZINC01087837_uff_E=882.60,-8.5
hur_model_ZINC15675764_uff_E=762.44,-8.5
hur_model_ZINC77351305_uff_E=913.41,-8.5
hur_model_ZINC15675660_uff_E=688.85,-8.5
hur_model_ZINC15675624_uff_E=738.62,-8.5
hur_model_ZINC15675624_uff_E=738.62,-8.5
hur_model_ZINC15675612_uff_E=736.79,-8.5
hur_model_ZINC35442644_uff_E=599.66,-8.5
hur_model_ZINC22921228_uff_E=873.86,-8.5
hur_model_ZINC22920946_uff_E=860.76,-8.5
hur_model_ZINC22920916_uff_E=861.05,-8.5
hur_model_ZINC22752975_uff_E=292.89,-8.5
hur_model_ZINC22752971_uff_E=292.24,-8.5
hur_model_ZINC22752966_uff_E=322.90,-8.5
hur_model_ZINC22752958_uff_E=341.02,-8.5
hur_model_ZINC12602936_uff_E=664.74,-8.5
hur_model_ZINC12602928_uff_E=661.20,-8.5
hur_model_ZINC12603308_uff_E=651.54,-8.5
hur_model_ZINC15675972_uff_E=919.20,-8.5
hur_model_ZINC15675972_uff_E=919.20,-8.5
hur_model_ZINC22752845_uff_E=396.60,-8.5
hur_model_ZINC22752839_uff_E=604.39,-8.5
hur_model_ZINC22752839_uff_E=605.31,-8.5
hur_model_ZINC15675922_uff_E=851.17,-8.5
hur_model_ZINC22752834_uff_E=532.58,-8.5
hur_model_ZINC20504069_uff_E=630.06,-8.5
hur_model_ZINC20504069_uff_E=630.06,-8.5
hur_model_ZINC20504067_uff_E=627.28,-8.5
hur_model_ZINC15676359_uff_E=991.57,-8.5
hur_model_ZINC15676357_uff_E=619.23,-8.5
hur_model_ZINC08925940_uff_E=690.91,-8.5
hur_model_ZINC15675612_uff_E=733.16,-8.5
hur_model_ZINC15675542_uff_E=943.38,-8.5
hur_model_ZINC15675530_uff_E=704.93,-8.5
hur_model_ZINC15675676_uff_E=755.72,-8.5
hur_model_ZINC15675790_uff_E=799.41,-8.5
hur_model_ZINC31153552_uff_E=718.09,-8.5
hur_model_ZINC02192270_uff_E=856.91,-8.5
hur_model_ZINC15707288_uff_E=949.83,-8.5
hur_model_ZINC15707288_uff_E=949.83,-8.5
hur_model_ZINC15675498_uff_E=706.68,-8.5
hur_model_ZINC15675504_uff_E=733.77,-8.5
hur_model_ZINC15675510_uff_E=713.38,-8.5
hur_model_ZINC15675542_uff_E=941.87,-8.5
hur_model_ZINC15675542_uff_E=941.87,-8.5
hur_model_ZINC15675588_uff_E=731.14,-8.5
hur_model_ZINC15675592_uff_E=804.93,-8.5
hur_model_ZINC15707251_uff_E=700.40,-8.5
hur_model_ZINC15707288_uff_E=936.57,-8.5
hur_model_ZINC15707288_uff_E=936.57,-8.5
hur_model_ZINC08439871_uff_E=607.61,-8.5
hur_model_ZINC22752834_uff_E=532.81,-8.5
hur_model_ZINC20353138_uff_E=307.54,-8.5
hur_model_ZINC20353138_uff_E=307.54,-8.5
hur_model_ZINC22752839_uff_E=609.69,-8.5
hur_model_ZINC22752879_uff_E=554.31,-8.5
hur_model_ZINC22752879_uff_E=556.05,-8.5
hur_model_ZINC72320884_uff_E=643.23,-8.5
hur_model_ZINC77262120_uff_E=643.75,-8.5
hur_model_ZINC12462595_uff_E=1778.18,-8.5
hur_model_ZINC12462595_uff_E=1778.18,-8.5
hur_model_ZINC77263645_uff_E=2406.64,-8.5
hur_model_ZINC22936763_uff_E=769.18,-8.5
hur_model_ZINC13137083_uff_E=403.16,-8.5
hur_model_ZINC13137083_uff_E=403.16,-8.5
hur_model_ZINC35424601_uff_E=923.95,-8.5
hur_model_ZINC67870595_uff_E=1343.37,-8.5
hur_model_ZINC67870820_uff_E=877.28,-8.5
hur_model_ZINC67870822_uff_E=757.89,-8.5
hur_model_ZINC67870827_uff_E=1078.05,-8.5
hur_model_ZINC67870827_uff_E=1078.05,-8.5
hur_model_ZINC67870831_uff_E=756.84,-8.5
hur_model_ZINC39311681_uff_E=826.15,-8.5
hur_model_ZINC20503891_uff_E=728.89,-8.5
hur_model_ZINC67870927_uff_E=781.91,-8.5
hur_model_ZINC67870927_uff_E=788.90,-8.5
hur_model_ZINC67870927_uff_E=788.90,-8.5
hur_model_ZINC35425257_uff_E=700.92,-8.5
hur_model_ZINC35425285_uff_E=698.07,-8.5
hur_model_ZINC35425334_uff_E=706.47,-8.5
hur_model_ZINC35425367_uff_E=1089.08,-8.5
hur_model_ZINC35425508_uff_E=818.53,-8.5
hur_model_ZINC72321968_uff_E=734.71,-8.5
hur_model_ZINC72322002_uff_E=919.14,-8.5
hur_model_ZINC72322017_uff_E=494.72,-8.5
hur_model_ZINC72322017_uff_E=509.27,-8.5
hur_model_ZINC72322080_uff_E=487.64,-8.5
hur_model_ZINC72322080_uff_E=503.97,-8.5
hur_model_ZINC67897172_uff_E=453.28,-8.5
hur_model_ZINC67897206_uff_E=499.80,-8.5
hur_model_ZINC72322184_uff_E=577.15,-8.5
hur_model_ZINC67897311_uff_E=646.71,-8.5
hur_model_ZINC67898618_uff_E=487.61,-8.5
hur_model_ZINC77267080_uff_E=610.44,-8.5
hur_model_ZINC77267086_uff_E=750.36,-8.5
hur_model_ZINC67898692_uff_E=760.14,-8.5
hur_model_ZINC67898751_uff_E=503.47,-8.5
hur_model_ZINC77267343_uff_E=627.55,-8.5
hur_model_ZINC77267478_uff_E=691.65,-8.5
hur_model_ZINC67898835_uff_E=695.98,-8.5
hur_model_ZINC09186673_uff_E=360.74,-8.5
hur_model_ZINC67898919_uff_E=463.09,-8.5
hur_model_ZINC77267546_uff_E=1116.99,-8.5
hur_model_ZINC77267551_uff_E=1044.32,-8.5
hur_model_ZINC20462759_uff_E=1014.43,-8.5
hur_model_ZINC15675518_uff_E=710.67,-8.5
hur_model_ZINC15675542_uff_E=953.85,-8.5
hur_model_ZINC15675548_uff_E=717.01,-8.5
hur_model_ZINC15675592_uff_E=810.22,-8.5
hur_model_ZINC15675592_uff_E=820.41,-8.5
hur_model_ZINC15675600_uff_E=700.28,-8.5
hur_model_ZINC15675616_uff_E=726.04,-8.5
hur_model_ZINC15675616_uff_E=726.04,-8.5
hur_model_ZINC15675622_uff_E=933.06,-8.5
hur_model_ZINC15675630_uff_E=713.61,-8.5
hur_model_ZINC20463311_uff_E=517.52,-8.5
hur_model_ZINC19360185_uff_E=521.80,-8.5
hur_model_ZINC15675652_uff_E=762.54,-8.5
hur_model_ZINC15675734_uff_E=749.10,-8.5
hur_model_ZINC15675742_uff_E=734.95,-8.5
hur_model_ZINC15675762_uff_E=710.27,-8.5
hur_model_ZINC15675764_uff_E=772.67,-8.5
hur_model_ZINC15675764_uff_E=772.67,-8.5
hur_model_ZINC15675764_uff_E=772.67,-8.5
hur_model_ZINC15675750_uff_E=717.51,-8.5
hur_model_ZINC15675750_uff_E=720.79,-8.5
hur_model_ZINC15675750_uff_E=720.79,-8.5
hur_model_ZINC15675750_uff_E=720.79,-8.5
hur_model_ZINC15675778_uff_E=822.00,-8.5
hur_model_ZINC15675812_uff_E=817.17,-8.5
hur_model_ZINC15675814_uff_E=797.02,-8.5
hur_model_ZINC15675916_uff_E=671.49,-8.5
hur_model_ZINC15675820_uff_E=830.33,-8.5
hur_model_ZINC15675830_uff_E=822.81,-8.5
hur_model_ZINC15675864_uff_E=787.55,-8.5
hur_model_ZINC15675864_uff_E=787.55,-8.5
hur_model_ZINC12530132_uff_E=818.27,-8.5
hur_model_ZINC15675888_uff_E=824.25,-8.5
hur_model_ZINC15675889_uff_E=1135.71,-8.5
hur_model_ZINC35442261_uff_E=696.57,-8.5
hur_model_ZINC67878808_uff_E=736.30,-8.5
hur_model_ZINC49154920_uff_E=723.53,-8.5
hur_model_ZINC49154920_uff_E=723.53,-8.5
hur_model_ZINC49154920_uff_E=723.53,-8.5
hur_model_ZINC20464220_uff_E=636.31,-8.5
hur_model_ZINC22936784_uff_E=759.21,-8.5
hur_model_ZINC15675928_uff_E=939.85,-8.5
hur_model_ZINC49154963_uff_E=694.26,-8.5
hur_model_ZINC15675932_uff_E=973.80,-8.5
hur_model_ZINC15676072_uff_E=1107.88,-8.5
hur_model_ZINC49154998_uff_E=709.33,-8.5
hur_model_ZINC15675944_uff_E=855.44,-8.5
hur_model_ZINC49155029_uff_E=735.31,-8.5
hur_model_ZINC15675950_uff_E=903.72,-8.5
hur_model_ZINC15675950_uff_E=903.72,-8.5
hur_model_ZINC49155042_uff_E=713.70,-8.5
hur_model_ZINC49155064_uff_E=956.00,-8.5
hur_model_ZINC49155064_uff_E=928.40,-8.5
hur_model_ZINC15675985_uff_E=817.08,-8.5
hur_model_ZINC22936957_uff_E=764.93,-8.5
hur_model_ZINC49155104_uff_E=734.24,-8.5
hur_model_ZINC67879036_uff_E=732.59,-8.5
hur_model_ZINC49155111_uff_E=709.44,-8.5
hur_model_ZINC49155119_uff_E=711.52,-8.5
hur_model_ZINC49155119_uff_E=715.06,-8.5
hur_model_ZINC49155124_uff_E=872.51,-8.5
hur_model_ZINC49155124_uff_E=910.27,-8.5
hur_model_ZINC20464426_uff_E=1240.85,-8.5
hur_model_ZINC15676028_uff_E=815.51,-8.5
hur_model_ZINC49155154_uff_E=775.50,-8.5
hur_model_ZINC67879138_uff_E=755.86,-8.5
hur_model_ZINC15676040_uff_E=824.02,-8.5
hur_model_ZINC49155224_uff_E=915.93,-8.5
hur_model_ZINC49155224_uff_E=915.93,-8.5
hur_model_ZINC20464485_uff_E=836.68,-8.5
hur_model_ZINC12530140_uff_E=797.78,-8.5
hur_model_ZINC20464497_uff_E=811.61,-8.5
hur_model_ZINC67879216_uff_E=687.53,-8.5
hur_model_ZINC67879216_uff_E=687.53,-8.5
hur_model_ZINC20464506_uff_E=831.89,-8.5
hur_model_ZINC20464506_uff_E=831.89,-8.5
hur_model_ZINC67879253_uff_E=808.34,-8.5
hur_model_ZINC67879258_uff_E=817.47,-8.5
hur_model_ZINC35442573_uff_E=629.48,-8.5
hur_model_ZINC20464531_uff_E=1069.23,-8.5
hur_model_ZINC15676288_uff_E=715.02,-8.5
hur_model_ZINC15676288_uff_E=715.02,-8.5
hur_model_ZINC08857091_uff_E=617.33,-8.5
hur_model_ZINC15676357_uff_E=634.22,-8.5
hur_model_ZINC15676357_uff_E=649.18,-8.5
hur_model_ZINC08857096_uff_E=630.58,-8.5
hur_model_ZINC67879604_uff_E=733.38,-8.5
hur_model_ZINC15676436_uff_E=999.74,-8.5
hur_model_ZINC67879653_uff_E=698.11,-8.5
hur_model_ZINC13137083_uff_E=390.09,-8.5
hur_model_ZINC20504142_uff_E=602.12,-8.5
hur_model_ZINC15707173_uff_E=797.48,-8.5
hur_model_ZINC15707240_uff_E=1116.05,-8.5
hur_model_ZINC12530378_uff_E=813.53,-8.5
hur_model_ZINC15707222_uff_E=883.96,-8.5
hur_model_ZINC15707222_uff_E=883.96,-8.5
hur_model_ZINC15707222_uff_E=883.96,-8.5
hur_model_ZINC15707222_uff_E=887.19,-8.5
hur_model_ZINC15707310_uff_E=788.99,-8.5
hur_model_ZINC15707310_uff_E=788.99,-8.5
hur_model_ZINC15707310_uff_E=788.99,-8.5
hur_model_ZINC15707349_uff_E=953.68,-8.5
hur_model_ZINC15707355_uff_E=907.64,-8.5
hur_model_ZINC15707369_uff_E=962.35,-8.5
hur_model_ZINC30883185_uff_E=557.39,-8.5
hur_model_ZINC49169936_uff_E=736.16,-8.5
hur_model_ZINC59676913_uff_E=1133.53,-8.5
hur_model_ZINC59676914_uff_E=1144.13,-8.5
hur_model_ZINC59676918_uff_E=1070.56,-8.5
hur_model_ZINC59676918_uff_E=1070.56,-8.5
hur_model_ZINC59676926_uff_E=1189.27,-8.5
hur_model_ZINC20503197_uff_E=701.24,-8.5
hur_model_ZINC06576219_uff_E=322.63,-8.5
hur_model_ZINC20503360_uff_E=482.95,-8.5
hur_model_ZINC59677330_uff_E=1041.88,-8.5
hur_model_ZINC59677332_uff_E=1077.97,-8.5
hur_model_ZINC59677339_uff_E=1014.55,-8.5
hur_model_ZINC20503582_uff_E=812.02,-8.5
hur_model_ZINC15672361_uff_E=766.40,-8.5
hur_model_ZINC09186673_uff_E=457.76,-8.5
hur_model_ZINC67870574_uff_E=1034.13,-8.4
hur_model_ZINC55180408_uff_E=476.54,-8.4
hur_model_ZINC35424743_uff_E=690.50,-8.4
hur_model_ZINC35424652_uff_E=675.53,-8.4
hur_model_ZINC35424652_uff_E=675.53,-8.4
hur_model_ZINC35424601_uff_E=890.83,-8.4
hur_model_ZINC22752937_uff_E=383.00,-8.4
hur_model_ZINC22752915_uff_E=432.48,-8.4
hur_model_ZINC77262377_uff_E=632.15,-8.4
hur_model_ZINC77262377_uff_E=632.15,-8.4
hur_model_ZINC22752845_uff_E=394.85,-8.4
hur_model_ZINC77262338_uff_E=575.48,-8.4
hur_model_ZINC77262338_uff_E=575.48,-8.4
hur_model_ZINC72320964_uff_E=507.27,-8.4
hur_model_ZINC04222517_uff_E=934.74,-8.4
hur_model_ZINC05434204_uff_E=736.14,-8.4
hur_model_ZINC15675882_uff_E=760.55,-8.4
hur_model_ZINC15675748_uff_E=720.59,-8.4
hur_model_ZINC15675734_uff_E=738.84,-8.4
hur_model_ZINC77351305_uff_E=913.41,-8.4
hur_model_ZINC15675662_uff_E=913.43,-8.4
hur_model_ZINC15675662_uff_E=913.43,-8.4
hur_model_ZINC15675658_uff_E=923.53,-8.4
hur_model_ZINC15675658_uff_E=923.53,-8.4
hur_model_ZINC15675624_uff_E=738.62,-8.4
hur_model_ZINC15675622_uff_E=934.72,-8.4
hur_model_ZINC31153298_uff_E=603.62,-8.4
hur_model_ZINC31153298_uff_E=603.62,-8.4
hur_model_ZINC22921183_uff_E=888.89,-8.4
hur_model_ZINC22920916_uff_E=861.05,-8.4
hur_model_ZINC22752975_uff_E=291.88,-8.4
hur_model_ZINC22752975_uff_E=291.88,-8.4
hur_model_ZINC22752971_uff_E=292.24,-8.4
hur_model_ZINC12603055_uff_E=631.05,-8.4
hur_model_ZINC12603057_uff_E=650.85,-8.4
hur_model_ZINC22752958_uff_E=341.02,-8.4
hur_model_ZINC22752958_uff_E=341.02,-8.4
hur_model_ZINC22752958_uff_E=338.42,-8.4
hur_model_ZINC22752958_uff_E=338.42,-8.4
hur_model_ZINC22752948_uff_E=508.11,-8.4
hur_model_ZINC35442294_uff_E=589.62,-8.4
hur_model_ZINC35442294_uff_E=617.51,-8.4
hur_model_ZINC12602936_uff_E=669.00,-8.4
hur_model_ZINC12602936_uff_E=669.00,-8.4
hur_model_ZINC15676049_uff_E=799.83,-8.4
hur_model_ZINC15676049_uff_E=799.83,-8.4
hur_model_ZINC15676049_uff_E=799.83,-8.4
hur_model_ZINC22752879_uff_E=558.65,-8.4
hur_model_ZINC12603308_uff_E=635.88,-8.4
hur_model_ZINC12603310_uff_E=650.98,-8.4
hur_model_ZINC12603310_uff_E=666.52,-8.4
hur_model_ZINC15675972_uff_E=919.20,-8.4
hur_model_ZINC15675972_uff_E=919.20,-8.4
hur_model_ZINC22752845_uff_E=396.60,-8.4
hur_model_ZINC20504082_uff_E=624.18,-8.4
hur_model_ZINC20504082_uff_E=624.18,-8.4
hur_model_ZINC12602920_uff_E=592.82,-8.4
hur_model_ZINC20504067_uff_E=630.33,-8.4
hur_model_ZINC12603198_uff_E=667.42,-8.4
hur_model_ZINC20504052_uff_E=619.07,-8.4
hur_model_ZINC12603134_uff_E=585.84,-8.4
hur_model_ZINC15676359_uff_E=991.57,-8.4
hur_model_ZINC15675706_uff_E=784.77,-8.4
hur_model_ZINC08925940_uff_E=690.91,-8.4
hur_model_ZINC35442237_uff_E=706.41,-8.4
hur_model_ZINC15675612_uff_E=733.16,-8.4
hur_model_ZINC15675556_uff_E=709.51,-8.4
hur_model_ZINC15675554_uff_E=774.70,-8.4
hur_model_ZINC15675528_uff_E=734.93,-8.4
hur_model_ZINC49171813_uff_E=904.92,-8.4
hur_model_ZINC49171790_uff_E=903.13,-8.4
hur_model_ZINC35442235_uff_E=716.58,-8.4
hur_model_ZINC15675666_uff_E=743.81,-8.4
hur_model_ZINC15675668_uff_E=699.62,-8.4
hur_model_ZINC20504056_uff_E=587.70,-8.4
hur_model_ZINC20504058_uff_E=629.84,-8.4
hur_model_ZINC20504128_uff_E=649.04,-8.4
hur_model_ZINC15707240_uff_E=1116.18,-8.4
hur_model_ZINC15707240_uff_E=1116.18,-8.4
hur_model_ZINC31153552_uff_E=718.09,-8.4
hur_model_ZINC31153552_uff_E=718.09,-8.4
hur_model_ZINC15707251_uff_E=707.41,-8.4
hur_model_ZINC15707288_uff_E=949.83,-8.4
hur_model_ZINC15707335_uff_E=971.16,-8.4
hur_model_ZINC15675534_uff_E=708.27,-8.4
hur_model_ZINC15675542_uff_E=941.87,-8.4
hur_model_ZINC15675542_uff_E=941.87,-8.4
hur_model_ZINC15675542_uff_E=941.87,-8.4
hur_model_ZINC15675548_uff_E=717.93,-8.4
hur_model_ZINC15675579_uff_E=724.85,-8.4
hur_model_ZINC04179475_uff_E=405.09,-8.4
hur_model_ZINC04179475_uff_E=405.09,-8.4
hur_model_ZINC04179475_uff_E=405.09,-8.4
hur_model_ZINC15675584_uff_E=724.27,-8.4
hur_model_ZINC15707240_uff_E=1101.66,-8.4
hur_model_ZINC15707240_uff_E=1101.66,-8.4
hur_model_ZINC15707240_uff_E=1101.66,-8.4
hur_model_ZINC08780021_uff_E=497.21,-8.4
hur_model_ZINC22752834_uff_E=532.81,-8.4
hur_model_ZINC22752839_uff_E=609.69,-8.4
hur_model_ZINC20353141_uff_E=328.09,-8.4
hur_model_ZINC72320676_uff_E=817.48,-8.4
hur_model_ZINC72320679_uff_E=806.76,-8.4
hur_model_ZINC72320697_uff_E=775.42,-8.4
hur_model_ZINC72320732_uff_E=741.02,-8.4
hur_model_ZINC77262073_uff_E=829.29,-8.4
hur_model_ZINC77262088_uff_E=655.94,-8.4
hur_model_ZINC77262092_uff_E=762.24,-8.4
hur_model_ZINC77262114_uff_E=717.51,-8.4
hur_model_ZINC12462595_uff_E=1778.18,-8.4
hur_model_ZINC22936720_uff_E=831.88,-8.4
hur_model_ZINC22936720_uff_E=831.88,-8.4
hur_model_ZINC13137083_uff_E=403.16,-8.4
hur_model_ZINC13137083_uff_E=403.16,-8.4
hur_model_ZINC77263752_uff_E=461.13,-8.4
hur_model_ZINC77263752_uff_E=461.13,-8.4
hur_model_ZINC12602962_uff_E=576.06,-8.4
hur_model_ZINC35424585_uff_E=735.05,-8.4
hur_model_ZINC67870595_uff_E=1343.37,-8.4
hur_model_ZINC67870595_uff_E=1343.37,-8.4
hur_model_ZINC67870607_uff_E=949.44,-8.4
hur_model_ZINC67870822_uff_E=757.89,-8.4
hur_model_ZINC67870825_uff_E=1231.17,-8.4
hur_model_ZINC67870831_uff_E=756.84,-8.4
hur_model_ZINC67870831_uff_E=756.84,-8.4
